Order ID,Product ID,Sum of Quantity,Sum of Discount
ES-2014-5749799,TEC-AC-10001660,2,0
ES-2014-5759001,OFF-LA-10003058,2,0
ES-2014-5762425,OFF-AR-10001759,2,0
ES-2014-5762425,TEC-AC-10000394,3,0
ES-2014-5766954,OFF-AP-10001776,1,0.10000000149011612
ES-2014-5766954,TEC-PH-10000160,6,0
ES-2014-5767912,OFF-AP-10000825,9,0.10000000149011612
ES-2014-5767912,OFF-AP-10001099,2,0.10000000149011612
ES-2014-5767912,OFF-BI-10000815,3,0
ES-2014-5767912,OFF-SU-10002611,4,0
ES-2014-5767912,TEC-AC-10003265,8,0
ES-2014-5773112,TEC-PH-10003439,5,0
ES-2014-5779828,OFF-BI-10001984,4,0
ES-2014-5779828,TEC-CO-10003124,5,0
ES-2014-5781303,TEC-PH-10003620,7,0
ES-2014-5784412,FUR-FU-10001063,5,0.6000000238418579
ES-2014-5784412,OFF-AR-10001546,4,0.5
ES-2014-5784412,OFF-AR-10003633,1,0.5
ES-2014-5784412,OFF-ST-10002263,5,0.5
ES-2014-5784412,TEC-MA-10002864,2,0.5
ES-2014-5784467,OFF-BI-10002083,1,0
ES-2014-5791774,OFF-AR-10004739,6,0
ES-2014-5794981,OFF-LA-10004285,7,0
ES-2014-5795334,FUR-FU-10003325,2,0
ES-2014-5795334,OFF-BI-10001119,3,0
ES-2014-5795334,TEC-AC-10002738,4,0
ES-2014-5801819,OFF-AR-10003247,5,0
ES-2014-5801819,OFF-PA-10002396,3,0
ES-2014-5802920,OFF-LA-10003283,10,0
ES-2014-5809699,FUR-CH-10000068,5,0.10000000149011612
ES-2014-5809699,OFF-BI-10002459,2,0
ES-2014-5809699,OFF-ST-10001091,4,0.10000000149011612
ES-2014-5812283,OFF-BI-10002225,2,0
ES-2014-5812283,OFF-EN-10002728,6,0
ES-2014-5812283,OFF-LA-10000379,2,0
ES-2014-5813135,OFF-ST-10003414,5,0
ES-2014-5813987,OFF-LA-10001194,5,0
ES-2014-5821132,OFF-BI-10003708,2,0
ES-2014-5822421,FUR-CH-10002498,1,0.20000000298023224
ES-2014-5822421,FUR-FU-10003664,3,0
ES-2014-5822421,OFF-BI-10001639,4,0
ES-2014-5822421,OFF-PA-10003455,13,0
ES-2014-5822421,TEC-AC-10004317,6,0
ES-2014-5830221,OFF-EN-10003271,5,0
ES-2014-5831908,FUR-CH-10001831,1,0.10000000149011612
ES-2014-5831908,OFF-AR-10004739,3,0
ES-2014-5831908,OFF-BI-10001808,5,0
ES-2014-5831908,OFF-ST-10000710,2,0.10000000149011612
ES-2014-5831908,OFF-SU-10004980,2,0
ES-2014-5831908,TEC-AC-10004704,3,0
ES-2014-5835827,OFF-AR-10000409,2,0
ES-2014-5835827,OFF-ST-10002437,3,0.10000000149011612
ES-2014-5838092,OFF-ST-10004489,2,0
ES-2014-5842530,FUR-BO-10000490,7,0.10000000149011612
ES-2014-5848816,OFF-AR-10003633,9,0
ES-2014-5848816,OFF-BI-10002083,5,0
ES-2014-5848816,OFF-BI-10002935,3,0
ES-2014-5848816,OFF-FA-10002895,4,0
ES-2014-5848816,OFF-LA-10002651,3,0
ES-2014-5848816,TEC-MA-10003261,1,0.10000000149011612
ES-2014-5848816,TEC-PH-10003683,5,0.10000000149011612
ES-2014-5852851,FUR-BO-10002708,6,0.10000000149011612
ES-2014-5855273,OFF-AR-10000584,3,0
ES-2014-5855273,TEC-AC-10003814,5,0
ES-2014-5856066,OFF-BI-10001119,1,0
ES-2014-5860410,OFF-AR-10001418,3,0
ES-2014-5861616,FUR-FU-10001692,4,0
ES-2014-5861616,TEC-MA-10000461,2,0.15000000596046448
ES-2014-5861616,TEC-MA-10002413,1,0.15000000596046448
ES-2014-5885922,FUR-FU-10000905,7,0
ES-2014-5885922,OFF-AR-10000307,7,0
ES-2014-5886915,TEC-MA-10003261,2,0.10000000149011612
ES-2014-5887865,TEC-PH-10004152,2,0
ES-2014-5890715,OFF-AR-10000980,2,0
ES-2014-5891109,FUR-FU-10000620,2,0
ES-2014-5891109,OFF-BI-10003899,3,0
ES-2014-5891109,OFF-LA-10001541,9,0
ES-2014-5891109,OFF-SU-10003758,7,0
ES-2014-5891109,TEC-CO-10001633,7,0
ES-2014-5891109,TEC-MA-10000327,4,0.10000000149011612
ES-2014-5896804,OFF-AR-10002454,7,0
ES-2014-5896804,TEC-AC-10004883,3,0
ES-2014-5900887,OFF-AR-10002783,5,0.10000000149011612
ES-2014-5900887,OFF-AR-10004881,2,0.10000000149011612
ES-2014-5900887,OFF-BI-10003058,2,0.10000000149011612
ES-2014-5900887,OFF-FA-10001026,6,0.10000000149011612
ES-2014-5900887,OFF-LA-10004709,2,0.10000000149011612
ES-2014-5900887,OFF-PA-10001662,1,0.10000000149011612
ES-2014-5900887,TEC-AC-10002158,2,0.10000000149011612
ES-2014-5904288,OFF-AR-10002156,7,0
ES-2014-5915369,OFF-AR-10000091,2,0
ES-2014-5915369,OFF-AR-10001482,2,0
ES-2014-5915369,OFF-AR-10001759,5,0
ES-2014-5915369,OFF-LA-10004050,3,0
ES-2014-5915369,OFF-ST-10002159,2,0
ES-2014-5915369,TEC-MA-10003198,4,0
ES-2014-5916291,OFF-AR-10002165,5,0
ES-2014-5916334,OFF-AR-10004115,3,0
ES-2014-5916334,OFF-ST-10000710,6,0
ES-2014-5917022,OFF-AP-10001568,3,0.10000000149011612
ES-2014-5917022,TEC-CO-10002244,5,0.15000000596046448
ES-2014-5917022,TEC-PH-10004162,4,0.15000000596046448
ES-2014-5922411,FUR-BO-10002632,4,0
ES-2014-5922411,OFF-BI-10000972,5,0
ES-2014-5922411,OFF-BI-10004220,2,0
ES-2014-5925548,FUR-CH-10001802,8,0
ES-2014-5925548,TEC-MA-10000331,6,0
ES-2014-5928432,OFF-PA-10001223,8,0.10000000149011612
ES-2014-5931653,OFF-AR-10000594,2,0
ES-2014-5931653,OFF-BI-10002511,3,0
ES-2014-5931653,TEC-AC-10000530,2,0
ES-2014-5933137,OFF-AR-10000505,3,0
ES-2014-5933137,TEC-AC-10001660,7,0
ES-2014-5943694,OFF-EN-10000556,4,0
ES-2014-5943694,OFF-LA-10000707,8,0
ES-2014-5943694,OFF-ST-10002340,2,0.10000000149011612
ES-2014-5949760,FUR-BO-10004119,5,0
ES-2014-5949760,TEC-AC-10003666,2,0
ES-2014-5951204,OFF-FA-10000670,4,0
ES-2014-5952770,OFF-LA-10000519,1,0
ES-2014-5975016,FUR-FU-10003804,2,0
ES-2014-5977467,OFF-PA-10002248,1,0
ES-2014-5979556,OFF-ST-10002720,5,0
ES-2014-5979556,TEC-AC-10003666,13,0
ES-2014-5981155,OFF-ST-10002506,2,0.10000000149011612
ES-2014-5989518,OFF-PA-10004694,1,0
ES-2014-5989518,OFF-ST-10000624,2,0
ES-2014-5990473,OFF-AR-10000823,5,0
ES-2014-5990473,OFF-AR-10001777,7,0
ES-2014-5991471,FUR-BO-10000490,5,0.10000000149011612
ES-2014-5991471,FUR-CH-10000969,1,0.10000000149011612
ES-2014-5991471,OFF-AP-10004041,2,0.10000000149011612
ES-2014-5991471,OFF-AR-10001607,1,0
ET-2011-6720,OFF-ROG-10001399,1,0
ET-2011-6720,OFF-SAN-10003687,8,0
ET-2013-7070,OFF-ROG-10002294,1,0
ET-2013-7070,OFF-WIL-10002153,4,0
ET-2014-2170,OFF-BIC-10002722,1,0
ET-2014-2170,TEC-PAN-10001172,1,0
ET-2014-8160,OFF-ELD-10003918,2,0
EZ-2011-2870,OFF-STA-10001791,2,0
EZ-2011-3160,OFF-FEL-10000070,2,0
EZ-2011-4800,OFF-FEL-10004117,4,0
EZ-2011-7050,FUR-RUB-10003724,8,0
EZ-2012-1620,FUR-HON-10004137,1,0
EZ-2012-1620,OFF-GRE-10001521,1,0
EZ-2012-1620,TEC-CIS-10003676,1,0
EZ-2012-1620,TEC-MOT-10003366,1,0
EZ-2012-2330,OFF-ACC-10003788,1,0
EZ-2012-2340,FUR-NOV-10002791,1,0
EZ-2012-2340,OFF-BOS-10001375,1,0
EZ-2012-2340,OFF-GRE-10003334,1,0
EZ-2012-2340,OFF-GRE-10004604,1,0
EZ-2012-2340,TEC-APP-10001851,1,0
EZ-2012-2990,OFF-EAT-10004036,4,0
EZ-2012-7090,OFF-AVE-10000432,4,0
EZ-2012-7090,OFF-CUI-10003670,1,0
EZ-2012-7090,OFF-ENE-10001906,1,0
EZ-2012-7090,OFF-KRA-10003816,4,0
EZ-2012-8970,OFF-AVE-10000110,1,0
EZ-2013-1960,OFF-KRA-10002752,1,0
EZ-2013-2680,OFF-STA-10001112,4,0
EZ-2013-3030,OFF-STA-10000244,1,0
EZ-2013-3540,OFF-TEN-10001129,4,0
EZ-2013-400,OFF-EAT-10003702,1,0
EZ-2013-5560,OFF-ROG-10001549,2,0
EZ-2013-5970,OFF-EAT-10002674,4,0
EZ-2013-5970,OFF-ROG-10003733,1,0
EZ-2013-5970,TEC-LOG-10001629,1,0
EZ-2013-6730,FUR-ADV-10001440,4,0
EZ-2013-8720,OFF-CAR-10003259,1,0
EZ-2013-8910,OFF-SAN-10002839,2,0
EZ-2013-8910,OFF-SAN-10003368,2,0
EZ-2013-9740,OFF-SAN-10004288,2,0
EZ-2013-9740,OFF-WIL-10002233,1,0
EZ-2013-9740,OFF-WIL-10003933,1,0
EZ-2013-9740,TEC-CIS-10003017,6,0
EZ-2014-1650,FUR-HON-10001851,1,0
EZ-2014-1650,OFF-OIC-10001155,1,0
EZ-2014-2140,FUR-DAN-10004745,1,0
EZ-2014-2140,OFF-NOV-10003964,1,0
EZ-2014-2460,FUR-DEF-10000384,1,0
EZ-2014-2460,OFF-AME-10003167,1,0
EZ-2014-2460,OFF-BIN-10000327,4,0
EZ-2014-2460,OFF-BOS-10003113,1,0
EZ-2014-2830,OFF-BIN-10000711,1,0
EZ-2014-3100,OFF-EAT-10000652,1,0
EZ-2014-3100,OFF-ROG-10004393,6,0
EZ-2014-3470,OFF-HAR-10003514,1,0
EZ-2014-4000,OFF-SAN-10003041,4,0
EZ-2014-4520,OFF-AVE-10003740,1,0
EZ-2014-6060,OFF-ACM-10000476,1,0
EZ-2014-6890,FUR-HAR-10001374,1,0
EZ-2014-6890,OFF-BIC-10002270,1,0
EZ-2014-7050,FUR-DEF-10000346,8,0
EZ-2014-8420,OFF-STA-10000298,1,0
EZ-2014-8460,TEC-MOT-10000851,1,0
EZ-2014-8670,FUR-ADV-10000847,6,0
EZ-2014-8670,OFF-NOV-10002952,2,0
EZ-2014-8670,OFF-SME-10001652,6,0
EZ-2014-9070,OFF-TEN-10001160,8,0
GB-2012-3910,OFF-WIL-10003308,2,0
GB-2012-6200,OFF-AVE-10002311,6,0
GB-2012-6200,OFF-AVE-10003465,4,0
GB-2012-6200,OFF-BIC-10001510,8,0
GB-2012-6200,OFF-CAM-10001191,2,0
GB-2012-6200,OFF-ELD-10003918,4,0
GB-2012-6200,OFF-FEL-10001541,1,0
GB-2012-6200,OFF-JIF-10004747,1,0
GB-2012-6200,OFF-KRA-10002126,8,0
GB-2012-6200,OFF-KRA-10002170,1,0
GB-2012-6690,TEC-SAN-10000235,2,0
GB-2014-40,FUR-NOV-10000222,4,0
GB-2014-40,OFF-CAR-10001428,1,0
GB-2014-7150,OFF-ACC-10004008,2,0
GG-2011-3530,FUR-RUB-10002507,4,0
GG-2011-3530,OFF-STO-10001839,1,0
GG-2011-6070,TEC-NOK-10003560,1,0
GG-2011-9830,OFF-AVE-10004251,2,0
GG-2011-9830,OFF-ELI-10001351,1,0
GG-2012-4080,OFF-AVE-10004251,8,0
GG-2012-4850,OFF-BRE-10003081,6,0
GG-2012-4850,OFF-ELI-10001904,1,0
GG-2012-6270,OFF-SME-10004370,1,0
GG-2012-8310,OFF-WIL-10000986,1,0
GG-2012-8530,OFF-CUI-10000203,1,0
GG-2012-8530,OFF-STO-10003395,1,0
GG-2012-8530,TEC-BRO-10004802,6,0
GG-2012-8530,TEC-HEW-10004172,1,0
GG-2013-3120,OFF-BIN-10002407,1,0
GG-2013-40,OFF-ACC-10002772,1,0
GG-2013-40,OFF-ACC-10003636,1,0
GG-2013-40,OFF-IBI-10000951,2,0
GG-2013-6030,OFF-BRE-10003081,2,0
GG-2013-6030,OFF-CAR-10000319,1,0
GG-2013-6700,OFF-STA-10003803,4,0
GG-2013-6980,OFF-ACM-10003978,1,0
GG-2014-3580,FUR-TEN-10003879,2,0
GG-2014-4090,FUR-HAR-10002632,1,0
GG-2014-4090,OFF-AVE-10000357,6,0
GG-2014-4090,OFF-ENE-10000935,1,0
GG-2014-4090,OFF-HAR-10002083,4,0
GG-2014-4090,OFF-WIL-10003933,1,0
GG-2014-4090,TEC-HEW-10004833,4,0
GG-2014-5990,OFF-ACC-10004538,1,0
GG-2014-7290,OFF-BIN-10002236,1,0
GG-2014-9540,TEC-PAN-10003688,2,0
GH-2011-210,TEC-HP -10000081,4,0
GH-2011-3310,TEC-STA-10001487,2,0
GH-2011-6780,OFF-BOS-10000477,1,0
GH-2011-6780,OFF-CAR-10002375,2,0
GH-2011-7340,TEC-CAN-10001789,1,0
GH-2011-8290,OFF-ACC-10000102,2,0
GH-2011-8290,OFF-SAN-10002323,6,0
GH-2011-8290,OFF-STA-10001636,4,0
GH-2011-8290,OFF-XER-10002256,6,0
GH-2012-1190,FUR-ADV-10002889,1,0
GH-2012-1190,OFF-STA-10001112,1,0
GH-2012-1190,TEC-HEW-10002435,4,0
GH-2012-1670,OFF-EAT-10003338,1,0
GH-2012-190,FUR-SAU-10004137,1,0
GH-2012-2410,TEC-CAN-10001437,1,0
GH-2012-2460,OFF-TEN-10000894,6,0
GH-2012-2610,FUR-SAF-10000265,1,0
GH-2012-2610,OFF-BOS-10001375,1,0
GH-2012-2610,OFF-TEN-10000025,4,0
GH-2012-2700,TEC-SAN-10002871,1,0
GH-2012-2720,OFF-STA-10002791,4,0
GH-2012-2720,TEC-SAN-10002954,1,0
GH-2012-2810,OFF-GLO-10001127,2,0
GH-2012-2810,OFF-ROG-10003898,4,0
GH-2012-3030,FUR-SAF-10000265,4,0
GH-2012-3930,OFF-KLE-10004673,6,0
GH-2012-3930,OFF-STI-10000286,4,0
GH-2012-3930,TEC-BRO-10000463,2,0
GH-2012-4620,OFF-OIC-10002161,1,0
GH-2012-4620,TEC-SAM-10002496,4,0
GH-2012-4620,TEC-SHA-10001413,1,0
GH-2012-6170,OFF-ACC-10002772,4,0
GH-2012-8470,TEC-OKI-10000794,1,0
GH-2012-9310,OFF-SME-10004370,1,0
GH-2012-9310,OFF-TEN-10000703,2,0
GH-2012-9310,TEC-SHA-10001103,1,0
GH-2013-1700,OFF-SAN-10001128,6,0
GH-2013-2290,OFF-EAT-10000652,1,0
GH-2013-2290,TEC-CIS-10002986,1,0
GH-2013-2810,OFF-NOV-10003401,1,0
GH-2013-2810,TEC-MOT-10001088,2,0
GH-2013-4820,OFF-XER-10003901,1,0
GH-2013-4820,TEC-SAN-10002954,2,0
GH-2013-5600,OFF-AME-10004651,1,0
GH-2013-5940,OFF-BOS-10002705,2,0
GH-2013-6200,OFF-WIL-10001979,2,0
GH-2013-6630,OFF-FIS-10002759,2,0
GH-2013-7020,OFF-GLO-10000016,2,0
GH-2013-720,OFF-AVE-10001079,2,0
GH-2013-7390,OFF-STO-10002661,1,0
GH-2013-7390,TEC-OKI-10000616,1,0
GH-2013-8500,FUR-HON-10002424,2,0
GH-2013-8500,OFF-KRA-10003337,10,0
GH-2013-8500,TEC-BEL-10004162,2,0
GH-2014-1510,OFF-CAR-10001358,2,0
GH-2014-1660,FUR-IKE-10001301,1,0
GH-2014-1800,OFF-ROG-10003733,8,0
GH-2014-1810,OFF-AVE-10003740,2,0
GH-2014-1810,OFF-ROG-10004393,1,0
GH-2014-200,FUR-ADV-10004971,1,0
GH-2014-2090,OFF-SAN-10001128,1,0
GH-2014-2090,OFF-STI-10003234,2,0
GH-2014-2580,OFF-STA-10000298,2,0
GH-2014-2800,OFF-EAT-10002122,1,0
GH-2014-2800,TEC-STA-10001407,1,0
GH-2014-2840,OFF-FIS-10003234,6,0
GH-2014-2840,OFF-STA-10000155,1,0
GH-2014-290,OFF-AVE-10004570,2,0
GH-2014-3090,FUR-SAF-10003745,1,0
GH-2014-3260,OFF-STO-10001142,1,0
GH-2014-4170,OFF-HAR-10003514,1,0
GH-2014-4170,OFF-NOV-10004223,2,0
GH-2014-4170,OFF-SAN-10002441,4,0
GH-2014-4170,TEC-MOT-10002560,1,0
GH-2014-4170,TEC-PAN-10000092,1,0
GH-2014-4170,TEC-STA-10004542,14,0
GH-2014-4710,OFF-BIC-10002942,2,0
GH-2014-4750,OFF-EAT-10004307,1,0
GH-2014-4750,OFF-GRE-10003334,4,0
GH-2014-5810,TEC-SHA-10004390,1,0
GH-2014-6030,OFF-KLE-10003497,4,0
GH-2014-6340,FUR-OFF-10002542,1,0
GH-2014-6340,OFF-BOS-10001711,1,0
GH-2014-6410,OFF-KIT-10001380,4,0
GH-2014-7350,OFF-HON-10004800,1,0
GH-2014-7350,TEC-CIS-10000791,1,0
GH-2014-7350,TEC-EPS-10003473,8,0
GH-2014-7770,OFF-ADV-10000331,1,0
GH-2014-8050,OFF-CAM-10001141,2,0
GH-2014-8050,OFF-FEL-10004117,10,0
GH-2014-8050,TEC-APP-10002829,1,0
GH-2014-8200,TEC-BRO-10004178,1,0
GH-2014-8200,TEC-SAN-10002477,10,0
GH-2014-8350,TEC-CIS-10002344,4,0
GH-2014-840,FUR-BAR-10004553,1,0
GH-2014-8440,OFF-ELD-10003181,4,0
GH-2014-8440,TEC-STA-10000546,1,0
GH-2014-8580,OFF-STI-10001162,1,0
GH-2014-8580,TEC-ENE-10004627,6,0
GH-2014-9520,OFF-AVE-10004828,2,0
GV-2011-7450,TEC-PAN-10002613,1,0
GV-2011-9440,OFF-KIT-10001791,1,0
GV-2012-1920,OFF-OIC-10000189,1,0
GV-2012-1920,OFF-SAN-10004339,2,0
GV-2012-1920,OFF-SME-10002740,4,0
GV-2012-1920,OFF-TEN-10001129,2,0
GV-2013-5210,OFF-HOO-10001881,1,0
GV-2013-5210,OFF-SME-10001718,1,0
GV-2013-800,OFF-SME-10002823,1,0
GV-2013-800,TEC-BRO-10003555,2,0
GV-2014-5670,OFF-ELD-10001477,1,0
GV-2014-7620,OFF-HAR-10001262,1,0
GV-2014-7870,OFF-AME-10001009,1,0
GV-2014-7870,OFF-ROG-10001372,2,0
GV-2014-7870,OFF-TEN-10001160,2,0
GV-2014-8550,OFF-SAN-10002015,2,0
GV-2014-9540,OFF-AVE-10002892,6,0
GV-2014-9540,TEC-BRO-10001293,1,0
HR-2011-3540,FUR-DEF-10000349,1,0
HR-2012-1600,OFF-CAR-10002942,6,0
HR-2012-3240,OFF-AVE-10000608,2,0
HR-2012-3240,OFF-SAN-10001862,1,0
HR-2012-3240,TEC-OKI-10002547,1,0
HR-2012-5400,OFF-CAR-10001577,2,0
HR-2012-5400,OFF-CAR-10002942,6,0
HR-2012-6300,OFF-OIC-10000988,1,0
HR-2012-820,FUR-SAF-10000565,1,0
HR-2013-1490,TEC-KON-10000562,10,0
HR-2013-3120,OFF-NOV-10000141,12,0
HR-2013-3470,OFF-CAR-10004661,6,0
HR-2013-3470,OFF-IBI-10000684,2,0
HR-2013-6170,OFF-ACC-10004281,4,0
HR-2013-6170,OFF-ELD-10004625,1,0
HR-2014-1830,OFF-AVE-10002024,1,0
HR-2014-1830,OFF-BOS-10000350,1,0
HR-2014-1830,OFF-CAR-10001577,1,0
HR-2014-1830,OFF-TEN-10000360,1,0
HR-2014-2520,FUR-BUS-10002989,2,0
HR-2014-2710,TEC-KON-10001624,2,0
HR-2014-3000,OFF-ELD-10001037,2,0
HR-2014-3000,OFF-STO-10003728,1,0
HR-2014-3840,OFF-AVE-10004512,2,0
HR-2014-3840,OFF-ROG-10000566,1,0
HR-2014-4050,OFF-STA-10002791,1,0
HR-2014-4380,OFF-ACC-10000808,1,0
HR-2014-5470,OFF-ACM-10003510,6,0
HR-2014-6320,TEC-NOK-10003743,2,0
HR-2014-8850,OFF-AME-10002557,1,0
HR-2014-8850,OFF-BIC-10002942,1,0
HR-2014-8850,OFF-ROG-10002818,8,0
HU-2011-1220,OFF-TEN-10001585,4,0
HU-2011-1380,FUR-IKE-10002894,1,0
HU-2011-1380,OFF-AVE-10000357,1,0
HU-2011-1380,OFF-CAM-10001249,1,0
HU-2011-1380,OFF-EAT-10002068,2,0
HU-2011-1380,OFF-SAN-10000874,6,0
HU-2011-1380,OFF-SAN-10001128,1,0
HU-2011-1380,OFF-SAN-10003226,6,0
HU-2011-1380,TEC-CAN-10004354,4,0
HU-2011-1380,TEC-EPS-10000774,2,0
HU-2011-1380,TEC-STA-10000546,1,0
HU-2011-630,OFF-BIC-10002270,1,0
HU-2011-7450,OFF-IBI-10000959,2,0
HU-2012-1810,OFF-BIN-10000170,1,0
HU-2012-4000,OFF-SME-10001745,2,0
HU-2012-4000,OFF-STI-10003510,1,0
HU-2012-4000,TEC-BEL-10004162,6,0
HU-2012-5560,OFF-HAR-10000495,4,0
HU-2012-6070,OFF-ACM-10004669,2,0
HU-2012-6070,OFF-GRE-10004054,1,0
HU-2012-6070,OFF-XER-10004042,1,0
HU-2012-7730,OFF-AVE-10004570,1,0
HU-2012-7730,OFF-BOS-10002705,4,0
HU-2012-7730,OFF-CAR-10000687,4,0
HU-2012-7730,OFF-ENE-10004132,4,0
HU-2012-7730,TEC-LOG-10004419,2,0
HU-2012-8780,OFF-SAN-10002015,2,0
HU-2012-9490,OFF-ACC-10003713,2,0
HU-2013-1550,FUR-DAN-10002314,2,0
HU-2013-1550,OFF-BIC-10001510,4,0
HU-2013-1550,OFF-KLE-10002292,4,0
HU-2013-3090,OFF-BIN-10000711,1,0
HU-2013-3090,OFF-CAR-10002375,1,0
HU-2013-3090,OFF-HAR-10004896,2,0
HU-2013-3090,OFF-STA-10004163,6,0
HU-2013-3090,OFF-STI-10002040,4,0
HU-2013-3090,TEC-EPS-10003568,2,0
HU-2013-3090,TEC-PAN-10000092,2,0
HU-2013-4270,OFF-ACC-10001703,1,0
HU-2013-4270,OFF-IBI-10001494,1,0
HU-2013-4630,OFF-ELD-10000024,2,0
HU-2013-6070,OFF-GRE-10002555,1,0
HU-2013-6070,OFF-IBI-10000684,4,0
HU-2013-6070,OFF-WIL-10000390,2,0
HU-2013-8210,OFF-SME-10000335,1,0
HU-2013-8690,OFF-STA-10001895,2,0
HU-2013-8690,TEC-CAN-10001378,8,0
HU-2014-1960,FUR-ELD-10003802,2,0
HU-2014-1960,FUR-HON-10002570,1,0
HU-2014-2470,OFF-CAR-10000202,2,0
HU-2014-2510,FUR-SAF-10000213,1,0
HU-2014-400,OFF-SAN-10001295,1,0
HU-2014-5500,OFF-EAT-10004908,4,0
HU-2014-5500,TEC-NOK-10001319,6,0
HU-2014-6130,OFF-ACC-10004322,1,0
HU-2014-6130,OFF-HON-10001508,1,0
HU-2014-6130,TEC-HP -10003894,2,0
HU-2014-6300,OFF-FEL-10001776,2,0
HU-2014-7310,OFF-ROG-10003898,6,0
HU-2014-7310,TEC-SAN-10001899,2,0
HU-2014-8110,OFF-ADV-10004598,1,0
HU-2014-8110,OFF-EAT-10003338,1,0
HU-2014-8110,OFF-SME-10001853,2,0
HU-2014-960,OFF-HAR-10001262,2,0
HU-2014-960,TEC-EPS-10001129,4,0
HU-2014-960,TEC-MEM-10002202,14,0
ID-2011-10706,FUR-FU-10001246,9,0.25
ID-2011-11126,OFF-ST-10004015,2,0.4699999988079071
ID-2011-11126,OFF-ST-10004857,6,0.4699999988079071
ID-2011-11126,OFF-SU-10004766,1,0.4699999988079071
ID-2011-11385,OFF-ST-10001824,5,0.5
ID-2011-11392,OFF-FA-10000697,2,0.5
ID-2011-11392,OFF-LA-10002575,12,0.5
ID-2011-12596,OFF-ST-10002066,2,0.4699999988079071
ID-2011-13114,OFF-SU-10001731,2,0.4699999988079071
ID-2011-13114,TEC-AC-10004054,1,0.4699999988079071
ID-2011-13170,TEC-MA-10004822,2,0.5
ID-2011-13240,OFF-AP-10001621,5,0.15000000596046448
ID-2011-13240,OFF-FA-10001082,7,0.44999998807907104
ID-2011-13436,FUR-TA-10001935,2,0.800000011920929
ID-2011-13660,OFF-FA-10003615,3,0.4699999988079071
ID-2011-13884,OFF-AR-10000578,2,0.27000001072883606
ID-2011-13884,OFF-SU-10004077,2,0.4699999988079071
ID-2011-14094,OFF-PA-10001835,4,0.4699999988079071
ID-2011-14122,OFF-ST-10004608,5,0.10000000149011612
ID-2011-14220,FUR-CH-10003123,3,0.10000000149011612
ID-2011-14220,FUR-CH-10004584,3,0.10000000149011612
ID-2011-14220,OFF-LA-10003381,1,0.10000000149011612
ID-2011-14220,TEC-AC-10000221,1,0.10000000149011612
ID-2011-14360,FUR-FU-10000422,1,0.27000001072883606
ID-2011-14955,OFF-LA-10002272,3,0.10000000149011612
ID-2011-15711,OFF-BI-10002558,5,0.17000000178813934
ID-2011-15711,OFF-FA-10002481,3,0.4699999988079071
ID-2011-15711,OFF-PA-10003449,4,0.4699999988079071
ID-2011-15711,TEC-CO-10001846,6,0.3700000047683716
ID-2011-15746,OFF-LA-10001839,5,0.4699999988079071
ID-2011-15746,OFF-PA-10004946,2,0.4699999988079071
ID-2011-15802,FUR-FU-10002933,3,0.27000001072883606
ID-2011-15802,OFF-SU-10001709,2,0.4699999988079071
ID-2011-15802,TEC-MA-10003330,3,0.17000000178813934
ID-2011-15970,OFF-AP-10002499,3,0.17000000178813934
ID-2011-16453,FUR-FU-10000944,3,0.25
ID-2011-16453,OFF-ST-10004015,3,0.44999998807907104
ID-2011-16551,FUR-FU-10000306,4,0.20000000298023224
ID-2011-16551,OFF-ST-10004668,2,0.5
ID-2011-16551,TEC-CO-10000427,4,0.5
ID-2011-16915,OFF-SU-10003522,3,0.4699999988079071
ID-2011-17174,TEC-CO-10004981,3,0.3499999940395355
ID-2011-17237,TEC-AC-10001835,5,0.44999998807907104
ID-2011-17237,TEC-MA-10001831,2,0.25
ID-2011-17286,OFF-ST-10000752,3,0.4699999988079071
ID-2011-17286,TEC-AC-10002255,5,0.4699999988079071
ID-2011-17370,OFF-ST-10000546,4,0.17000000178813934
ID-2011-17370,TEC-AC-10000866,5,0.4699999988079071
ID-2011-17720,OFF-LA-10002319,2,0.44999998807907104
ID-2011-18056,TEC-MA-10002468,7,0.25
ID-2011-18140,OFF-ST-10003154,5,0.17000000178813934
ID-2011-18749,TEC-AC-10000051,3,0.4000000059604645
ID-2011-19505,OFF-EN-10004958,5,0
ID-2011-19512,OFF-PA-10002771,8,0.5
ID-2011-20436,OFF-PA-10004815,2,0.4699999988079071
ID-2011-20604,FUR-BO-10001216,8,0
ID-2011-20604,FUR-TA-10001494,3,0.30000001192092896
ID-2011-20604,OFF-FA-10004813,3,0
ID-2011-20604,OFF-SU-10004872,3,0
ID-2011-20814,TEC-PH-10001730,2,0.17000000178813934
ID-2011-20975,FUR-FU-10004730,3,0.10000000149011612
ID-2011-20989,TEC-AC-10000354,2,0.44999998807907104
ID-2011-20989,TEC-AC-10004566,4,0.44999998807907104
ID-2011-21101,OFF-ST-10000362,5,0
ID-2011-21101,TEC-AC-10002884,3,0
ID-2011-21402,FUR-CH-10001695,4,0.10000000149011612
ID-2011-21402,TEC-PH-10004221,3,0.10000000149011612
ID-2011-22011,OFF-BI-10001200,3,0.5
ID-2011-22011,OFF-FA-10002175,3,0.5
ID-2011-22011,OFF-ST-10002650,6,0.5
ID-2011-22116,OFF-AR-10002060,2,0.4699999988079071
ID-2011-22172,FUR-CH-10000825,2,0.27000001072883606
ID-2011-22172,FUR-CH-10004339,4,0.27000001072883606
